"Year","Month","State","Illnesses","setting_new","Etiology_new"
2017,6,"Utah",11,"restaurant","Norovirus"
2017,5,"Georgia",4,"restaurant","Salmonella"
2017,4,"Massachusetts",4,"restaurant","Salmonella"
2017,6,"Arkansas",39,"restaurant","Norovirus"
2017,6,"Ohio",3,"restaurant","Norovirus"
2017,3,"Illinois",9,"restaurant","Norovirus"
2017,6,"Wisconsin",2,"restaurant","Other"
2017,6,"Florida",2,"restaurant","Other"
2017,6,"Florida",3,"restaurant","Other"
2017,3,"North Carolina",15,"restaurant","Norovirus"
2017,4,"North Carolina",10,"caterer","Norovirus"
2017,4,"Illinois",3,"restaurant","Other"
2017,1,"Maryland",3,"restaurant","Other"
2017,2,"Illinois",38,"restaurant","Norovirus"
2017,3,"Washington",32,"caterer","Norovirus"
2017,6,"Minnesota",11,"restaurant","Norovirus"
2017,3,"Washington",41,"restaurant","Norovirus"
2017,4,"Washington",2,"restaurant","Norovirus"
2017,1,"Washington",4,"restaurant","Norovirus"
2017,2,"Washington",2,"restaurant","Norovirus"
2017,3,"Washington",2,"restaurant","Norovirus"
2017,3,"Washington",22,"restaurant","Norovirus"
2017,2,"Washington",2,"restaurant","Norovirus"
2017,2,"Washington",5,"restaurant","Norovirus"
2017,1,"Washington",3,"restaurant","Norovirus"
2017,3,"Washington",2,"restaurant","Norovirus"
2017,6,"Hawaii",5,"restaurant","Other"
2017,6,"Hawaii",2,"private residence","Other"
2017,6,"Hawaii",2,"private residence","Other"
2017,6,"Hawaii",5,"restaurant","Other"
2017,4,"Multistate",14,"other","Salmonella"
2017,2,"Alaska",2,"private residence","Other"
2017,6,"Minnesota",18,"restaurant","Norovirus"
2016,8,"Puerto Rico",2,"private residence","Other"
2016,2,"Puerto Rico",12,"private residence","Other"
2017,6,"South Carolina",8,"restaurant","Norovirus"
2017,6,"Utah",21,"private residence","Salmonella"
2017,6,"South Carolina",8,"restaurant","Norovirus"
2017,4,"Puerto Rico",4,"private residence","Other"
2017,4,"Puerto Rico",2,"private residence","Other"
2017,2,"California",33,"restaurant","Norovirus"
2016,9,"California",23,"restaurant","Norovirus"
2016,5,"California",5,"restaurant","Norovirus"
2016,7,"California",8,"restaurant","Norovirus"
2016,8,"California",4,"restaurant","Norovirus"
2016,9,"California",11,"caterer","Other"
2016,12,"California",7,"restaurant","Norovirus"
2016,11,"California",13,"restaurant","Norovirus"
2016,10,"California",16,"restaurant","Salmonella"
2017,1,"California",2,"restaurant","Other"
2017,2,"California",2,"restaurant","Norovirus"
2016,1,"California",6,"restaurant","Norovirus"
2016,5,"California",2,"restaurant","Norovirus"
2016,12,"California",4,"restaurant","Norovirus"
2016,4,"California",17,"restaurant","Norovirus"
2016,6,"California",3,"restaurant","Norovirus"
2016,8,"California",3,"restaurant","Norovirus"
2016,3,"California",3,"grocery","Norovirus"
2016,11,"California",4,"restaurant","Norovirus"
2016,12,"California",24,"restaurant","Norovirus"
2016,2,"Puerto Rico",5,"restaurant","Other"
2017,4,"Multistate",9,"other","Escherichia"
2016,12,"California",5,"restaurant","Salmonella"
2017,1,"California",3,"restaurant","Other"
2016,8,"California",5,"other","Norovirus"
2016,9,"California",7,"restaurant","Norovirus"
2016,3,"California",11,"restaurant","Norovirus"
2016,9,"California",4,"caterer","Norovirus"
2016,9,"California",19,"caterer","Norovirus"
2016,7,"California",3,"restaurant","Other"
2016,7,"California",29,"other","Salmonella"
2016,6,"California",5,"restaurant","Norovirus"
2016,9,"California",3,"caterer","Other"
2016,7,"California",25,"caterer","Salmonella"
2017,2,"Colorado",9,"restaurant","Norovirus"
2017,6,"Wisconsin",20,"private residence","Norovirus"
2017,6,"Florida",2,"restaurant","Other"
2016,1,"Vermont",5,"restaurant","Campylobacter"
2017,6,"Nebraska",15,"restaurant","Norovirus"
2017,2,"Illinois",44,"prison","Other"
2017,7,"Kansas",5,"restaurant","Norovirus"
2017,6,"Connecticut",13,"restaurant","Campylobacter"
2017,7,"Iowa",3,"restaurant","Norovirus"
2017,6,"Vermont",4,"caterer","Salmonella"
2017,7,"New York",10,"restaurant","Salmonella"
2017,7,"Virginia",6,"private residence","Campylobacter"
2017,7,"New York",3,"restaurant","Other"
2016,7,"Texas",15,"restaurant","Other"
2017,7,"Ohio",11,"restaurant","Norovirus"
2016,10,"California",9,"restaurant","Salmonella"
2017,6,"Oregon",2,"restaurant","Salmonella"
2017,6,"Oregon",8,"restaurant","Salmonella"
2017,4,"Illinois",7,"restaurant","Norovirus"
2017,4,"Illinois",11,"restaurant","Salmonella"
2017,7,"Kentucky",6,"caterer","Other"
2017,7,"Iowa",3,"restaurant","Other"
2017,7,"New York",13,"restaurant","Salmonella"
2017,6,"Michigan",8,"restaurant","Salmonella"
2017,7,"Alaska",5,"private residence","Other"
2013,6,"Multistate",7,"restaurant","Salmonella"
2017,7,"Hawaii",32,"restaurant","Norovirus"
2017,5,"Florida",6,"caterer","Other"
2017,1,"California",5,"restaurant","Norovirus"
2017,3,"California",4,"restaurant","Norovirus"
2017,4,"California",4,"restaurant","Norovirus"
2015,12,"California",3,"grocery","Other"
2015,1,"California",2,"restaurant","Norovirus"
2015,6,"California",6,"restaurant","Norovirus"
2016,1,"California",2,"restaurant","Norovirus"
2016,4,"California",3,"restaurant","Norovirus"
2016,5,"California",4,"restaurant","Norovirus"
2017,7,"Ohio",37,"caterer","Escherichia"
2017,7,"Alaska",3,"private residence","Other"
2017,7,"Minnesota",4,"restaurant","Other"
2017,5,"California",7,"restaurant","Norovirus"
2016,9,"California",3,"restaurant","Norovirus"
2017,6,"Texas",11,"private residence","Salmonella"
2017,7,"New York",32,"caterer","Salmonella"
2017,7,"Ohio",2,"restaurant","Other"
2017,7,"Maryland",46,"caterer","Other"
2017,7,"Maryland",40,"other","Other"
2016,9,"Florida",2,"restaurant","Salmonella"
2016,8,"Colorado",12,"restaurant","Other"
2017,6,"Oklahoma",5,"restaurant","Salmonella"
2017,6,"Michigan",6,"restaurant","Campylobacter"
2017,5,"Multistate",6,"other","Other"
2016,12,"Multistate",20,"private residence","Salmonella"
2017,7,"Wisconsin",36,"private residence","Salmonella"
2015,10,"California",47,"other","Salmonella"
2013,6,"California",28,"other","Other"
2015,12,"California",42,"other","Salmonella"
2016,11,"California",18,"restaurant","Salmonella"
2017,6,"North Carolina",7,"restaurant","Salmonella"
2017,7,"Hawaii",4,"private residence","Other"
2017,7,"Connecticut",37,"restaurant","Escherichia"
2017,8,"Ohio",4,"restaurant","Norovirus"
2017,6,"Colorado",23,"private residence","Norovirus"
2017,4,"Colorado",4,"restaurant","Other"
2017,7,"Oregon",2,"restaurant","Norovirus"
2017,7,"Colorado",2,"restaurant","Other"
2017,7,"South Carolina",7,"private residence","Salmonella"
2017,5,"Colorado",7,"restaurant","Norovirus"
2017,6,"Colorado",4,"restaurant","Other"
2017,8,"South Carolina",5,"restaurant","Other"
2017,5,"Colorado",4,"restaurant","Other"
2017,8,"Minnesota",40,"caterer","Norovirus"
2017,7,"Florida",33,"caterer","Other"
2017,5,"Michigan",11,"restaurant","Salmonella"
2017,8,"Minnesota",25,"restaurant","Norovirus"
2017,7,"Pennsylvania",13,"private residence","Salmonella"
2017,8,"Ohio",35,"caterer","Norovirus"
2017,7,"Minnesota",2,"restaurant","Salmonella"
2017,7,"Connecticut",3,"caterer","Other"
2017,8,"Iowa",7,"restaurant","Other"
2017,8,"Iowa",30,"other","Other"
2017,3,"Multistate",14,"private residence","Salmonella"
2017,8,"Alaska",3,"private residence","Other"
2017,7,"Tennessee",4,"restaurant","Salmonella"
2017,7,"Wisconsin",2,"restaurant","Other"
2017,8,"Wisconsin",24,"other","Norovirus"
2017,8,"Michigan",17,"restaurant","Norovirus"
2017,6,"Utah",5,"restaurant","Norovirus"
2017,8,"Hawaii",2,"private residence","Other"
2017,8,"South Carolina",3,"restaurant","Norovirus"
2017,6,"Ohio",6,"other","Other"
2017,5,"Colorado",36,"caterer","Other"
2017,7,"Colorado",2,"restaurant","Norovirus"
2017,8,"Florida",3,"restaurant","Norovirus"
2017,7,"Wisconsin",21,"other","Salmonella"
2017,8,"Wisconsin",6,"private residence","Salmonella"
2017,3,"Utah",9,"other","Campylobacter"
2017,2,"Utah",6,"other","Campylobacter"
2017,8,"South Carolina",5,"private residence","Salmonella"
2017,9,"Minnesota",4,"restaurant","Norovirus"
2017,9,"Wisconsin",7,"restaurant","Other"
2017,8,"Illinois",10,"restaurant","Norovirus"
2017,6,"Illinois",2,"grocery","Salmonella"
2017,6,"Illinois",5,"restaurant","Norovirus"
2017,8,"Massachusetts",24,"restaurant","Norovirus"
2017,8,"Massachusetts",15,"caterer","Norovirus"
2017,9,"New York",2,"private residence","Other"
2017,8,"Georgia",3,"restaurant","Norovirus"
2017,7,"Michigan",4,"restaurant","Salmonella"
2017,3,"Multistate",8,"other","Other"
2017,8,"Utah",3,"restaurant","Other"
2017,7,"Illinois",2,"restaurant","Salmonella"
2017,7,"Florida",4,"restaurant","Other"
2017,8,"Oregon",3,"restaurant","Salmonella"
2017,9,"Minnesota",21,"restaurant","Norovirus"
2017,2,"Arizona",8,"restaurant","Salmonella"
2017,9,"Rhode Island",5,"restaurant","Other"
2017,8,"Iowa",14,"restaurant","Other"
2017,9,"Missouri",35,"restaurant","Salmonella"
2017,9,"Massachusetts",2,"restaurant","Salmonella"
2017,9,"Massachusetts",9,"school","Other"
2017,8,"Minnesota",44,"restaurant","Salmonella"
2017,7,"Florida",3,"grocery","Other"
2017,8,"Kentucky",5,"restaurant","Salmonella"
2017,8,"Nebraska",20,"caterer","Other"
2017,9,"Ohio",3,"restaurant","Norovirus"
2017,9,"South Carolina",2,"restaurant","Norovirus"
2017,9,"Ohio",2,"other","Campylobacter"
2017,6,"Michigan",29,"caterer","Other"
2017,7,"Massachusetts",3,"restaurant","Other"
2017,9,"Massachusetts",4,"caterer","Escherichia"
2017,9,"Ohio",28,"caterer","Salmonella"
2016,4,"Multistate",8,"restaurant","Salmonella"
2017,1,"Multistate",32,"other","Escherichia"
2017,9,"New York",4,"other","Norovirus"
2017,8,"Maryland",6,"private residence","Other"
2017,3,"Colorado",18,"restaurant","Salmonella"
2017,3,"Colorado",17,"restaurant","Campylobacter"
2017,7,"Colorado",10,"caterer","Norovirus"
2017,9,"Minnesota",11,"restaurant","Escherichia"
2017,10,"Florida",3,"restaurant","Other"
2017,10,"Florida",2,"restaurant","Other"
2017,10,"Hawaii",3,"other","Other"
2017,10,"Ohio",3,"restaurant","Norovirus"
2017,6,"Multistate",48,"other","Salmonella"
2017,9,"Pennsylvania",31,"school","Norovirus"
2017,7,"Minnesota",7,"restaurant","Other"
2017,10,"Ohio",23,"restaurant","Norovirus"
2017,8,"Michigan",2,"restaurant","Salmonella"
2017,10,"Virginia",33,"restaurant","Salmonella"
2017,10,"New York",5,"restaurant","Other"
2017,10,"New York",2,"restaurant","Other"
2017,9,"Wisconsin",4,"private residence","Other"
2017,8,"Illinois",3,"restaurant","Norovirus"
2017,4,"Illinois",20,"school","Norovirus"
2017,9,"Illinois",5,"restaurant","Norovirus"
2017,10,"Iowa",11,"caterer","Norovirus"
2017,10,"Kansas",12,"private residence","Norovirus"
2017,10,"Ohio",15,"restaurant","Norovirus"
2017,10,"New York",2,"restaurant","Other"
2017,9,"Oregon",13,"other","Escherichia"
2017,8,"Illinois",8,"private residence","Other"
2017,10,"Ohio",4,"restaurant","Other"
2017,10,"South Carolina",34,"prison","Escherichia"
2017,10,"Montana",20,"restaurant","Norovirus"
2017,8,"North Carolina",23,"restaurant","Other"
2017,10,"Florida",4,"private residence","Other"
2017,10,"Wisconsin",9,"private residence","Other"
2017,11,"Ohio",3,"restaurant","Other"
2017,11,"South Carolina",11,"caterer","Norovirus"
2017,9,"Oregon",2,"restaurant","Escherichia"
2017,10,"Michigan",13,"restaurant","Norovirus"
2017,10,"Georgia",3,"restaurant","Norovirus"
2017,10,"Georgia",24,"caterer","Other"
2017,11,"Wisconsin",15,"restaurant","Norovirus"
2017,10,"Wisconsin",15,"restaurant","Salmonella"
2017,7,"Texas",14,"other","Salmonella"
2017,10,"Wisconsin",18,"restaurant","Salmonella"
2017,10,"Ohio",3,"private residence","Norovirus"
2017,8,"Michigan",16,"restaurant","Other"
2017,11,"Minnesota",16,"caterer","Norovirus"
2017,11,"Minnesota",15,"restaurant","Campylobacter"
2017,9,"Multistate",8,"other","Escherichia"
2017,7,"Multistate",17,"other","Salmonella"
2017,4,"Multistate",35,"restaurant","Salmonella"
2017,10,"Pennsylvania",3,"restaurant","Campylobacter"
2017,5,"Illinois",11,"other","Campylobacter"
2017,11,"New York",10,"restaurant","Norovirus"
2017,11,"New York",3,"private residence","Other"
2017,11,"Rhode Island",3,"restaurant","Other"
2017,11,"New York",5,"restaurant","Norovirus"
2017,11,"Connecticut",9,"private residence","Norovirus"
2017,7,"Pennsylvania",24,"other","Salmonella"
2017,11,"Michigan",38,"restaurant","Norovirus"
2017,5,"North Carolina",20,"other","Norovirus"
2017,7,"North Carolina",7,"private residence","Salmonella"
2017,11,"New Mexico",12,"prison","Other"
2017,11,"Wisconsin",12,"caterer","Norovirus"
2017,11,"Wisconsin",9,"caterer","Norovirus"
2017,4,"Illinois",11,"restaurant","Norovirus"
2017,11,"Missouri",13,"other","Campylobacter"
2017,11,"New York",4,"private residence","Salmonella"
2017,12,"Ohio",14,"restaurant","Norovirus"
2017,10,"Kansas",2,"other","Other"
2017,11,"Texas",5,"private residence","Salmonella"
2017,12,"Tennessee",2,"restaurant","Other"
2017,9,"Tennessee",2,"restaurant","Salmonella"
2017,5,"Nebraska",15,"private residence","Salmonella"
2017,6,"Nebraska",44,"caterer","Salmonella"
2017,11,"Wisconsin",6,"caterer","Other"
2017,7,"Colorado",7,"other","Other"
2017,12,"Virginia",25,"private residence","Other"
2017,10,"Florida",3,"other","Other"
2017,11,"New Hampshire",25,"private residence","Other"
2017,10,"Pennsylvania",27,"caterer","Norovirus"
2017,12,"Florida",26,"caterer","Norovirus"
2017,12,"Virginia",2,"private residence","Norovirus"
2017,11,"Florida",5,"restaurant","Norovirus"
2017,12,"Wisconsin",13,"caterer","Norovirus"
2017,12,"Wisconsin",41,"other","Escherichia"
2017,12,"Minnesota",18,"restaurant","Norovirus"
2017,10,"Georgia",10,"restaurant","Norovirus"
2017,9,"Idaho",3,"private residence","Salmonella"
2017,4,"California",31,"caterer","Norovirus"
2017,2,"California",29,"caterer","Norovirus"
2017,12,"Hawaii",6,"private residence","Other"
2017,12,"North Carolina",19,"restaurant","Norovirus"
2017,8,"Washington",29,"other","Norovirus"
2017,12,"North Carolina",14,"caterer","Norovirus"
2017,12,"Tennessee",11,"restaurant","Norovirus"
2017,12,"Wisconsin",13,"private residence","Norovirus"
2017,12,"Wisconsin",6,"private residence","Norovirus"
2017,11,"Illinois",26,"restaurant","Norovirus"
2017,12,"Minnesota",7,"restaurant","Norovirus"
2017,11,"Wyoming",3,"other","Salmonella"
2017,12,"New York",11,"caterer","Norovirus"
2017,7,"Rhode Island",8,"restaurant","Salmonella"
2017,8,"Rhode Island",2,"private residence","Other"
2017,12,"Virginia",5,"restaurant","Norovirus"
2017,12,"Minnesota",6,"restaurant","Norovirus"
2017,11,"Rhode Island",3,"restaurant","Campylobacter"
2017,12,"Connecticut",8,"restaurant","Norovirus"
2017,12,"Minnesota",8,"private residence","Norovirus"
2017,12,"South Carolina",16,"caterer","Norovirus"
2017,11,"Oregon",4,"restaurant","Salmonella"
2017,12,"Oregon",25,"private residence","Norovirus"
2017,12,"Ohio",10,"restaurant","Norovirus"
2018,1,"Minnesota",10,"restaurant","Norovirus"
2017,12,"Florida",4,"restaurant","Norovirus"
2017,8,"Multistate",4,"other","Other"
2017,12,"Minnesota",4,"restaurant","Norovirus"
2017,12,"Texas",2,"other","Salmonella"
2017,9,"Colorado",27,"restaurant","Norovirus"
2017,12,"Wisconsin",6,"restaurant","Norovirus"
2017,12,"Missouri",14,"other","Escherichia"
2017,11,"Florida",23,"caterer","Other"
2017,12,"Oregon",5,"private residence","Norovirus"
2018,1,"Minnesota",12,"caterer","Norovirus"
2017,6,"Multistate",20,"other","Salmonella"
2018,1,"New York",7,"restaurant","Norovirus"
2017,7,"Massachusetts",6,"restaurant","Other"
2018,1,"Virginia",15,"restaurant","Campylobacter"
2017,1,"Washington",2,"restaurant","Other"
2017,1,"Washington",2,"restaurant","Salmonella"
2017,7,"Washington",9,"restaurant","Norovirus"
2017,8,"Washington",6,"restaurant","Other"
2017,11,"Iowa",18,"restaurant","Salmonella"
2017,10,"California",8,"restaurant","Norovirus"
2017,5,"California",9,"restaurant","Norovirus"
2017,4,"California",9,"other","Escherichia"
2017,5,"California",27,"caterer","Norovirus"
2017,6,"California",6,"restaurant","Campylobacter"
2016,5,"California",10,"restaurant","Other"
2017,9,"California",7,"restaurant","Other"
2017,9,"California",4,"private residence","Other"
2017,11,"California",3,"restaurant","Norovirus"
2017,11,"California",2,"restaurant","Other"
2017,5,"California",15,"caterer","Norovirus"
2017,1,"Washington",3,"other","Norovirus"
2017,12,"Illinois",20,"restaurant","Norovirus"
2017,3,"California",5,"restaurant","Salmonella"
2016,12,"California",12,"private residence","Other"
2017,5,"California",3,"restaurant","Other"
2018,1,"Ohio",18,"other","Other"
2017,8,"Tennessee",6,"restaurant","Salmonella"
2018,1,"Michigan",6,"restaurant","Other"
2018,1,"New York",2,"restaurant","Other"
2018,1,"Virginia",6,"restaurant","Norovirus"
2017,10,"Multistate",24,"other","Salmonella"
2017,12,"Colorado",18,"restaurant","Norovirus"
2018,1,"Virginia",24,"restaurant","Other"
2018,1,"Ohio",7,"other","Other"
2017,7,"Texas",4,"other","Escherichia"
2018,1,"New York",2,"grocery","Other"
2018,1,"Connecticut",11,"restaurant","Norovirus"
2018,1,"Minnesota",7,"restaurant","Norovirus"
2018,1,"Ohio",2,"restaurant","Norovirus"
2018,1,"Ohio",8,"restaurant","Norovirus"
2018,1,"Minnesota",10,"private residence","Norovirus"
2018,1,"New York",31,"caterer","Other"
2018,1,"Virginia",5,"restaurant","Norovirus"
2017,6,"Washington",3,"restaurant","Other"
2017,7,"Washington",6,"restaurant","Other"
2017,7,"Washington",9,"restaurant","Other"
2018,1,"Minnesota",6,"restaurant","Norovirus"
2017,6,"Washington",2,"restaurant","Campylobacter"
2017,8,"Washington",2,"restaurant","Other"
2017,9,"Washington",6,"restaurant","Other"
2017,9,"Washington",4,"restaurant","Norovirus"
2018,1,"Minnesota",16,"restaurant","Salmonella"
2017,10,"Washington",2,"restaurant","Norovirus"
2017,11,"Washington",13,"restaurant","Norovirus"
2017,12,"Washington",23,"restaurant","Norovirus"
2017,7,"Washington",2,"private residence","Other"
2018,1,"Wisconsin",5,"restaurant","Other"
2017,7,"Multistate",4,"private residence","Salmonella"
2017,7,"Multistate",7,"other","Salmonella"
2018,1,"Washington",10,"restaurant","Norovirus"
2018,1,"Florida",33,"private residence","Other"
2017,10,"Multistate",3,"other","Other"
2018,2,"Ohio",3,"restaurant","Norovirus"
2017,10,"Washington",16,"restaurant","Norovirus"
2017,10,"Washington",2,"restaurant","Norovirus"
2017,3,"Colorado",8,"restaurant","Norovirus"
2018,1,"Michigan",17,"restaurant","Norovirus"
2018,2,"Florida",11,"restaurant","Norovirus"
2018,2,"Wisconsin",9,"restaurant","Norovirus"
2017,4,"Florida",3,"restaurant","Other"
2018,1,"Connecticut",4,"restaurant","Norovirus"
2018,2,"Connecticut",9,"other","Norovirus"
2017,7,"Maryland",3,"restaurant","Norovirus"
2017,11,"Colorado",33,"restaurant","Salmonella"
2017,12,"Oregon",7,"grocery","Salmonella"
2018,1,"Pennsylvania",2,"restaurant","Campylobacter"
2018,1,"Florida",3,"restaurant","Salmonella"
2018,2,"Florida",45,"restaurant","Norovirus"
2017,12,"Maryland",5,"restaurant","Norovirus"
2017,7,"Maryland",10,"restaurant","Norovirus"
2017,10,"Maryland",4,"restaurant","Other"
2018,2,"Florida",10,"restaurant","Norovirus"
2017,4,"Maryland",7,"restaurant","Salmonella"
2017,2,"Maryland",7,"other","Norovirus"
2017,10,"Colorado",5,"restaurant","Norovirus"
2017,7,"Colorado",2,"restaurant","Salmonella"
2018,2,"Texas",8,"caterer","Salmonella"
2018,1,"Florida",2,"restaurant","Salmonella"
2018,1,"South Carolina",8,"restaurant","Norovirus"
2017,12,"Maryland",4,"restaurant","Norovirus"
2018,2,"Tennessee",5,"restaurant","Norovirus"
2018,2,"Minnesota",10,"restaurant","Norovirus"
2018,1,"Rhode Island",36,"restaurant","Norovirus"
2017,9,"North Carolina",4,"other","Salmonella"
2018,2,"Rhode Island",5,"restaurant","Norovirus"
2018,2,"Ohio",12,"restaurant","Norovirus"
2018,2,"Ohio",8,"restaurant","Norovirus"
2017,9,"Vermont",2,"other","Escherichia"
2017,9,"Arizona",2,"restaurant","Campylobacter"
2017,4,"Pennsylvania",18,"caterer","Salmonella"
2017,9,"Idaho",6,"restaurant","Salmonella"
2017,6,"Alabama",4,"restaurant","Salmonella"
2017,4,"Idaho",2,"restaurant","Norovirus"
2016,12,"Vermont",5,"restaurant","Campylobacter"
2018,2,"Texas",2,"caterer","Salmonella"
2017,8,"Washington",8,"restaurant","Other"
2018,2,"New York",6,"restaurant","Salmonella"
2018,2,"Florida",8,"restaurant","Norovirus"
2017,8,"Washington",15,"caterer","Other"
2017,7,"Washington",20,"caterer","Other"
2017,12,"Washington",2,"restaurant","Norovirus"
2017,8,"Washington",7,"restaurant","Salmonella"
2017,5,"Washington",7,"restaurant","Norovirus"
2017,3,"Washington",6,"restaurant","Norovirus"
2017,8,"Washington",26,"restaurant","Other"
2017,9,"Washington",2,"restaurant","Other"
2017,7,"Washington",2,"restaurant","Other"
2017,7,"Washington",3,"restaurant","Other"
2017,6,"Washington",2,"private residence","Campylobacter"
2018,2,"New York",5,"restaurant","Norovirus"
2017,6,"Utah",5,"private residence","Campylobacter"
2018,2,"Ohio",5,"restaurant","Norovirus"
2018,2,"Florida",6,"caterer","Other"
2017,10,"Utah",3,"other","Salmonella"
2017,10,"California",13,"restaurant","Norovirus"
2017,12,"California",2,"restaurant","Norovirus"
2018,2,"Georgia",3,"restaurant","Other"
2018,2,"Georgia",20,"restaurant","Norovirus"
2017,9,"Arizona",8,"other","Campylobacter"
2018,1,"Oregon",2,"restaurant","Campylobacter"
2016,11,"California",23,"private residence","Other"
2018,2,"Georgia",10,"restaurant","Norovirus"
2017,5,"California",19,"caterer","Norovirus"
2017,7,"California",6,"private residence","Salmonella"
2017,1,"Indiana",4,"other","Campylobacter"
2017,3,"California",8,"restaurant","Norovirus"
2017,2,"California",8,"restaurant","Salmonella"
2017,12,"California",4,"office","Salmonella"
2017,8,"California",6,"restaurant","Norovirus"
2018,2,"Georgia",7,"restaurant","Other"
2017,9,"Maine",24,"caterer","Norovirus"
2017,12,"Connecticut",6,"restaurant","Norovirus"
2017,8,"Wyoming",3,"other","Escherichia"
2017,6,"New Mexico",3,"other","Salmonella"
2017,12,"Wisconsin",3,"private residence","Salmonella"
2017,5,"New Mexico",5,"other","Salmonella"
2017,9,"Illinois",3,"restaurant","Salmonella"
2017,12,"Colorado",44,"restaurant","Norovirus"
2018,1,"Utah",15,"restaurant","Salmonella"
2018,3,"Utah",9,"restaurant","Norovirus"
2018,2,"Mississippi",24,"private residence","Norovirus"
2017,12,"Mississippi",11,"other","Other"
2018,3,"Virginia",4,"other","Other"
2017,11,"New Jersey",3,"other","Salmonella"
2017,11,"New Jersey",18,"caterer","Norovirus"
2017,12,"Wisconsin",3,"school","Escherichia"
2014,6,"New York",6,"other","Other"
2014,6,"Multistate",8,"other","Other"
2018,3,"Connecticut",12,"restaurant","Norovirus"
2017,9,"Colorado",8,"grocery","Other"
2018,3,"Virginia",4,"restaurant","Norovirus"
2017,4,"Illinois",7,"restaurant","Other"
2017,9,"Utah",2,"private residence","Other"
2017,8,"Utah",8,"caterer","Other"
2017,11,"Utah",3,"other","Campylobacter"
2017,7,"Utah",7,"caterer","Other"
2018,3,"Minnesota",26,"private residence","Norovirus"
2018,3,"Ohio",8,"restaurant","Norovirus"
2018,2,"Hawaii",2,"private residence","Other"
2018,1,"Arizona",13,"restaurant","Norovirus"
2018,3,"New York",30,"caterer","Other"
2018,2,"Maryland",8,"restaurant","Salmonella"
2016,10,"California",2,"other","Other"
2017,11,"California",9,"restaurant","Other"
2018,3,"Michigan",17,"restaurant","Norovirus"
2017,10,"California",4,"restaurant","Campylobacter"
2017,6,"California",17,"restaurant","Other"
2017,5,"California",6,"restaurant","Norovirus"
2017,7,"California",3,"restaurant","Norovirus"
2017,11,"California",3,"restaurant","Norovirus"
2017,8,"California",8,"restaurant","Salmonella"
2017,1,"California",40,"caterer","Norovirus"
2017,11,"California",2,"other","Other"
2017,7,"Multistate",3,"other","Other"
2017,3,"Illinois",14,"grocery","Norovirus"
2017,2,"Illinois",6,"restaurant","Norovirus"
2017,7,"Illinois",30,"restaurant","Salmonella"
2016,7,"California",16,"private residence","Salmonella"
2017,5,"California",29,"restaurant","Norovirus"
2017,7,"Illinois",14,"restaurant","Campylobacter"
2017,12,"Illinois",2,"restaurant","Norovirus"
2018,3,"North Carolina",11,"caterer","Norovirus"
2018,3,"Tennessee",5,"restaurant","Other"
2018,3,"Tennessee",16,"restaurant","Norovirus"
2018,3,"Ohio",5,"restaurant","Norovirus"
2018,3,"Virginia",4,"restaurant","Salmonella"
2017,1,"Colorado",8,"restaurant","Norovirus"
2017,5,"Colorado",11,"private residence","Other"
2018,3,"Connecticut",14,"caterer","Other"
2017,11,"Multistate",25,"other","Escherichia"
2018,3,"Ohio",12,"restaurant","Norovirus"
2018,3,"New Mexico",44,"caterer","Norovirus"
2017,7,"Wisconsin",2,"restaurant","Other"
2017,12,"Kentucky",19,"restaurant","Other"
2018,3,"South Carolina",3,"restaurant","Norovirus"
2018,4,"Ohio",4,"restaurant","Other"
2018,3,"Minnesota",2,"restaurant","Norovirus"
2018,3,"Massachusetts",2,"other","Salmonella"
2018,3,"Massachusetts",7,"restaurant","Norovirus"
2018,3,"Florida",11,"restaurant","Norovirus"
2016,12,"Washington",3,"other","Salmonella"
2017,9,"Washington",4,"private residence","Salmonella"
2017,7,"Washington",5,"private residence","Salmonella"
2018,3,"Illinois",6,"restaurant","Other"
2018,2,"Illinois",22,"school","Norovirus"
2017,12,"Washington",7,"restaurant","Other"
2018,4,"South Carolina",49,"prison","Other"
2018,1,"Multistate",30,"other","Salmonella"
2017,7,"Washington",2,"other","Other"
2018,3,"Illinois",3,"restaurant","Other"
2018,3,"Washington DC",6,"restaurant","Norovirus"
2018,2,"Florida",3,"restaurant","Other"
2018,3,"Washington DC",12,"restaurant","Norovirus"
2017,6,"Multistate",23,"other","Salmonella"
2018,3,"Ohio",15,"other","Norovirus"
2018,3,"Florida",3,"private residence","Other"
2018,4,"Ohio",19,"restaurant","Norovirus"
2017,5,"Indiana",3,"restaurant","Salmonella"
2018,3,"Minnesota",8,"restaurant","Norovirus"
2018,3,"Washington DC",3,"restaurant","Norovirus"
2018,4,"Minnesota",5,"restaurant","Other"
2018,4,"Florida",18,"restaurant","Norovirus"
2018,4,"Michigan",26,"restaurant","Norovirus"
2018,3,"Kansas",9,"restaurant","Salmonella"
2018,1,"New Mexico",2,"restaurant","Salmonella"
2018,4,"Ohio",3,"restaurant","Norovirus"
2018,4,"North Carolina",13,"restaurant","Norovirus"
2018,4,"Oregon",35,"caterer","Norovirus"
2017,4,"North Carolina",11,"caterer","Norovirus"
2018,4,"Tennessee",4,"restaurant","Other"
2017,3,"Idaho",2,"other","Campylobacter"
2018,2,"Texas",2,"other","Campylobacter"
2018,4,"Washington",19,"restaurant","Norovirus"
2018,3,"Pennsylvania",5,"restaurant","Salmonella"
